step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
238,68,11.1966,70632.5605,221449.7143,9.0,2,0,0,1038.7141,3256.6134
239,68,11.0851,52930.4921,165949.3049,11.0,2,0,0,778.3896,2440.431
240,69,11.138,60626.3809,190077.2496,3.0,2,1,0,878.6432,2754.7427
241,69,11.186,51714.579,162136.7138,4.0,1,0,0,749.4867,2349.8074
242,69,11.4656,66062.0318,207119.5768,5.0,1,0,0,957.4208,3001.733
243,69,11.2983,63554.154,199256.981,6.0,2,1,1,921.0747,2887.7823
244,69,11.6653,72714.1083,227976.2111,7.0,1,0,0,1053.8277,3304.0031
245,67,11.9166,63212.5381,198186.4824,8.0,1,0,2,943.4707,2958.0072
246,68,11.804,60050.1767,188271.9426,9.0,2,1,0,883.0908,2768.705
247,67,11.6366,50228.8792,157479.0794,10.0,1,0,1,749.6848,2350.434
248,67,11.6448,49781.4615,156076.1312,11.0,1,0,0,743.0069,2329.4945
249,67,11.3324,51912.1313,162755.8482,12.0,2,1,1,774.8079,2429.1918
250,66,11.444,56839.9923,178205.9765,1.0,1,0,1,861.212,2700.0906
251,66,11.5192,55494.7738,173988.6765,2.0,1,0,0,840.8299,2636.1921
252,67,11.215,49505.3372,155210.4604,4.0,3,1,0,738.8856,2316.574
253,67,11.1498,55616.6444,174370.9073,6.0,2,0,0,830.0992,2602.5509
254,67,11.1061,52954.0586,166022.8875,8.0,2,0,0,790.3591,2477.9535
255,68,10.8366,56190.7913,176170.7903,10.0,3,1,0,826.3352,2590.7469
256,68,10.9248,59376.863,186160.2988,0.0,0,0,0,873.1892,2737.6515
257,68,11.1594,65359.6358,204917.3698,0.0,0,0,0,961.1711,3013.4907
258,68,11.1124,58838.8601,184473.007,1.0,2,1,1,865.2774,2712.8383
259,68,11.1601,59748.9612,187327.3628,2.0,1,0,0,878.6612,2754.8142
260,68,11.0969,53337.5156,167225.2351,3.0,1,0,0,784.3752,2459.1946
261,69,11.0423,56229.2369,176291.8701,4.0,2,1,0,814.9165,2554.9546
262,69,11.0885,57329.0897,179739.3125,1.0,1,0,0,830.8564,2604.9176
263,69,11.0621,55061.2844,172629.0484,2.0,1,0,0,797.9896,2501.8703
264,69,10.8902,62565.0084,196156.3493,3.0,2,1,1,906.7393,2842.8456
265,69,10.8895,56346.4514,176659.2542,4.0,1,0,0,816.6152,2560.279
266,69,10.7872,59011.0124,185013.3437,5.0,1,0,0,855.2321,2681.3528
267,70,10.6847,64936.6189,203590.7469,7.0,3,1,0,927.666,2908.4392
268,70,10.8622,68649.3031,215231.6017,9.0,2,0,0,980.7043,3074.7372
269,70,10.8206,62188.3063,194973.9495,13.0,4,0,0,888.4044,2785.3421
270,71,10.8598,71283.2684,223489.4279,18.0,6,1,0,1003.9897,3147.7384
271,71,10.618,54798.6949,171805.6627,23.0,5,0,0,771.8126,2419.7981
272,70,10.7455,62150.7275,194856.4193,15.0,4,0,1,887.8675,2783.6631
273,70,10.5688,62271.3135,195234.9955,19.0,5,1,1,889.5902,2789.0714
274,70,10.8229,74983.7833,235091.3468,24.0,5,0,0,1071.1969,3358.4478
275,70,10.9824,62378.7423,195571.2766,27.0,4,0,0,891.1249,2793.8754
276,71,10.7227,54679.7052,171432.7685,23.0,4,1,0,770.1367,2414.546
277,71,10.7841,63462.1246,198968.1418,26.0,3,0,0,893.8327,2802.3682
